date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-10,30427,30672,30697,30500,30118,30622,30129,28270,26331,24925,23885,23211,22879,23234,24265,25345,26791,28020,29023,29616,29758,29721,29677,29906,9
2015-07-11,30276,30590,30766,30594,30186,30516,30106,28376,26537,25291,23812,22871,22401,22411,22689,22816,23658,24886,26159,26962,27565,28080,28712,28948,7
2015-07-12,29758,30482,30999,30980,30250,30452,29892,28071,26101,24666,23732,22909,22327,22113,22165,21773,22380,23802,24780,25681,26591,27418,28140,29297,7
2015-09-05,30836,31201,31126,30436,30595,30637,29169,27189,25342,23785,22965,22279,21874,21875,22262,22680,22987,24338,25154,25674,25965,26458,27181,28071,7
2015-09-06,28995,29595,29707,29446,29594,29540,28214,26559,24834,23648,22740,21986,21543,21384,21510,21565,21863,22824,23777,24753,25868,26739,27917,28919,7
2015-10-06,28649,28839,28915,29497,30460,29550,27866,25501,23331,21926,21058,20530,20329,20728,22041,24365,25333,25951,26627,27257,27729,28048,28768,29370,10
2015-10-07,29847,30196,30173,30451,31301,30303,28479,25948,23724,22697,21812,21214,20989,21430,22574,24590,25843,26580,27281,28030,28776,29440,30458,31444,9
2015-10-18,29107,29208,28946,29601,29806,28953,27700,25923,24292,23068,22019,21314,20948,20811,21038,21745,22038,22621,23357,23628,23973,24436,24817,25167,6
2015-10-20,28605,28779,28753,29735,30180,29179,27442,25142,23002,22058,21248,20683,20903,21293,22474,24795,25835,26227,26477,27011,27368,27664,28301,28716,10
2015-10-21,29256,29513,29529,30479,30789,29763,28176,25823,23600,22136,21183,20599,19973,20386,21718,24253,25614,26029,26673,27339,27796,28132,29014,29804,10
2015-10-22,30390,30672,30394,31068,31220,30027,28155,25833,23746,22426,21503,20955,20743,21041,22435,25009,26246,26383,26835,27460,27859,28170,28874,29474,9
2015-10-23,29950,30250,30070,30849,30985,29897,28157,25855,23706,22438,21535,20916,20702,21088,22410,24895,26025,26442,26933,27228,27646,28136,29052,29584,9
2015-10-24,30023,30212,29848,30421,30370,29314,27889,25785,23704,22436,21429,20881,21000,21040,21439,22350,22789,23553,24351,25010,25189,25327,25949,26682,3
2015-10-26,25096,25454,26086,28021,28482,27578,26020,24072,22301,21179,20760,20359,20305,20774,22193,24522,25749,26129,26717,27362,27900,28400,29160,29849,10
2015-10-28,29070,29073,29327,30726,30644,29625,27879,25484,23395,22291,21628,21083,20895,21244,22679,25132,26685,26998,27383,27864,28155,28208,28405,28591,10
2015-10-29,28721,28816,28969,30326,30396,29323,27706,25447,23534,22310,21497,20924,20760,21114,22440,24747,26186,26640,27044,27286,27430,27527,27774,28109,10
2015-10-30,28481,28747,28839,29979,30040,29028,27290,25124,23225,22067,21295,20693,20544,20882,22167,24378,25634,25888,26287,26627,26866,27031,27486,28030,10
2015-11-17,25001,25443,26485,29441,29753,29297,28370,26705,24789,22983,21722,21212,20825,20823,21517,22972,25380,26390,26135,25750,25649,25481,25339,25551,5
2015-12-01,26471,26625,27704,30284,30589,30159,29328,27735,25658,23701,22508,21794,21396,21423,22157,23920,26673,27802,27326,26812,26438,25973,25707,25802,5
2015-12-02,25882,26149,27267,30017,30298,29904,29096,27575,25472,23477,22414,21642,21212,21188,21860,23632,26303,27414,27305,27102,26829,26489,26382,26539,5
2015-12-03,26652,26690,27307,29835,29978,29449,28655,27232,25320,23344,22334,21522,20995,20746,21303,23089,25667,26971,27117,27089,26978,27008,26976,27114,5
2015-12-04,27128,26864,27627,29998,30006,29435,28556,27262,25334,23563,22497,21610,20923,20878,21384,23072,25703,26970,27111,26958,27037,26730,26436,26462,5
2015-12-08,26663,26735,27615,30311,30343,29759,28843,27418,25358,23172,21925,21144,20724,20671,21325,22925,25345,26432,26726,26977,26877,26917,27002,27269,5
2015-12-09,27362,27265,28139,30524,30445,29835,29007,27517,25337,23130,21939,21241,20807,20730,21007,22465,24864,26224,26469,26652,26836,26748,26743,26877,5
2015-12-10,26819,26875,28062,30512,30468,29864,28978,27385,25214,23055,21983,21293,20597,20716,21375,22775,25364,26662,26708,26871,26745,26644,26343,26357,5
2015-12-11,26421,26568,27841,30346,30223,29729,28747,27215,25228,23226,21983,21219,21056,21086,21353,22707,24962,26322,26479,26452,26209,26077,25544,25365,5
2015-12-18,26311,26110,27305,30302,30709,30334,29736,28373,26469,24441,23361,22669,22224,22239,22714,23983,26428,27687,27520,27211,26717,26233,25879,25925,5
2015-12-19,25976,25979,26862,29579,29627,29087,28388,27364,26013,24237,22713,21854,21244,21022,21214,21957,23049,23755,24490,24678,24273,23991,23775,23778,5
2015-12-22,26965,26606,27949,30380,30515,29956,29034,27636,25718,23809,22194,21417,21374,21005,21118,22625,24580,25753,26755,27312,27486,27247,26900,26889,5
2015-12-23,26607,26303,27030,29542,29696,29148,28348,26971,25148,23106,21619,20714,20182,20093,20698,22084,24080,25265,26021,26164,25843,25285,24908,24860,5
2015-12-29,26409,26562,27427,30306,30791,30418,29747,28493,26354,24238,22713,21830,21428,21385,21952,23547,25657,26755,27082,26867,26647,25966,25522,25361,5
2015-12-30,25314,25427,26471,29849,30549,30260,29686,28685,26977,25032,23799,22900,22483,22496,23051,24405,26103,27156,27396,27098,26614,25998,25398,25060,5
2015-12-31,25001,25381,26511,29603,30132,29848,29266,28070,26316,24541,23405,22531,22056,21982,22447,23560,25015,25790,25914,25745,25568,24881,24199,23829,5
2016-01-06,27482,27120,27823,29977,30336,29734,28869,27167,25049,23228,21824,20967,20470,20417,21018,22753,25136,26695,27202,27456,27684,27945,27970,27988,10
2016-01-07,27851,27877,28526,30496,30663,30033,29177,27571,25457,23370,22037,21405,20952,20817,21401,22973,25565,26831,26857,26795,26720,26485,26495,26213,5
2016-01-08,25882,25896,26815,29513,30120,29579,28869,27496,25505,23810,22491,21672,21194,21235,21835,23445,26172,27400,27417,27120,26829,26375,25670,25155,5
2016-01-12,25070,25632,26371,29063,29657,29210,28507,27031,24848,22852,21570,20953,20603,20629,21373,23143,25792,27124,26572,26230,25658,24974,24661,24924,5
2016-01-15,25498,25933,26846,29185,29658,29169,28425,27031,25025,22967,21666,20789,20281,20301,20801,22476,25194,26394,26405,26239,25856,25653,25622,25207,5
2016-02-02,24270,24458,25501,28341,30082,29833,29189,27617,25567,23562,22239,21461,21082,21084,21924,23781,26589,27891,27466,26962,26348,25521,25025,24985,5
2016-02-03,24801,24994,25807,28225,29837,29600,28942,27508,25383,23448,22114,21420,21305,21297,21860,23513,26329,27483,26890,26083,25292,24639,24384,24446,5
2016-02-17,27670,27986,28344,29023,30024,29042,27705,25862,23688,21839,20816,20017,19520,19352,19842,21310,23456,24684,25110,25638,25946,25987,26112,26164,3
2016-03-01,26702,27077,27464,28097,29840,29440,28463,26875,24863,22898,21630,21102,20760,20739,21010,22108,23873,24662,24805,25066,25509,25544,25517,25972,5
2016-04-07,29384,29425,29104,28895,29742,29840,28231,25999,23873,22628,21858,21281,21079,21477,22585,24702,25974,26828,27297,27629,27758,27800,27845,27684,10
2016-04-18,24637,25296,25792,26284,27098,27684,26401,24450,22374,21373,20721,20264,20183,20675,22033,23923,25210,26015,26703,27421,28109,28600,29473,29952,10
2016-04-19,30601,31122,31205,30783,30993,31042,29251,26523,24087,22705,21709,21249,21161,21612,22637,24064,25343,26106,26899,27688,28334,29016,29605,30379,9
2016-04-21,29894,30306,30477,30257,30393,30781,29454,27290,24225,22753,21728,21049,20848,21245,22596,24323,25472,26205,26866,27604,27611,28009,28554,28689,9
2016-04-22,28868,29208,29131,28784,29364,29936,28408,26183,24079,22759,21953,21460,21425,21806,22797,24199,25642,26272,26894,27187,27532,27585,27739,27594,10
2016-05-03,28225,28699,28790,28627,29006,29855,28360,25882,23846,22597,21756,21173,21004,21393,22721,24248,25504,26164,26793,27349,27834,27955,28470,28902,10
2016-05-04,29297,29412,29358,29008,29548,30229,28716,26260,24233,22772,21906,21317,21074,21476,22753,24520,26003,26647,27049,27281,27197,26983,27254,27381,10
2016-05-12,28479,28852,29257,29529,29916,30715,29632,27237,24867,23256,22238,21565,21309,21634,22714,24213,25610,26418,26829,27368,27879,28121,28853,29532,9
2016-05-13,30129,30477,30805,30685,30777,31324,29821,27303,24931,23544,22498,21810,21497,21853,23009,24349,25543,26114,26658,27103,27221,27261,27924,28491,9
2016-05-14,29088,29588,29620,29539,29480,30069,29057,26956,24818,23216,22145,21304,20937,20894,21250,21541,22316,23278,23882,24078,23900,23785,23737,23890,6
2016-05-17,28559,28582,28281,28129,28537,29271,28105,25605,23776,23015,22294,21815,21562,21922,22924,24441,24454,27213,27812,28276,28440,28351,28933,29739,10
2016-05-18,30057,30320,30699,30628,30839,31318,29980,27319,25115,23850,22565,22058,21958,22199,22948,23996,25677,26911,27238,27953,28756,29339,30281,30753,9
2016-05-20,29575,29842,29565,29317,29490,30275,29023,26676,24360,23094,22383,21797,21511,21906,22945,24292,25623,26441,26722,27097,27051,26732,26673,26651,10
2016-06-10,30975,31389,31451,31407,30856,31299,30636,28265,25992,24215,22962,22121,21726,22076,23059,24570,25987,27336,27943,28496,28550,28880,29471,30160,9
2016-06-11,30474,30864,30573,30380,30269,30520,30050,28166,26024,24273,23045,22294,21937,21853,22137,22374,23527,24933,25687,26183,26363,26507,26651,26899,7
2016-06-13,26110,27044,27910,28299,28245,28936,28442,26447,24213,22585,21777,21379,21540,21991,23139,24663,26305,27395,28135,28623,28729,28599,29050,29604,10
2016-06-14,30172,30372,30473,30650,30516,30862,30035,27632,25239,23528,22491,21802,21560,21871,22847,24188,25660,26555,27201,27926,28028,28024,28139,28481,9
2016-06-15,28908,29415,29584,29691,29725,30380,29762,27480,25173,23576,22515,21865,21697,22026,23085,24490,25963,26985,27475,27518,27390,27131,27378,27695,9
2016-06-16,27965,28072,28432,28761,28993,29845,29358,27179,24947,23339,22329,21648,21483,21844,22774,24077,25498,26588,27201,27641,27640,27644,28088,28626,10
2016-08-28,29283,30040,30408,30385,30413,30614,29364,27568,25655,24087,23519,22790,22271,22126,22299,22232,22441,23840,24633,25476,26189,27180,28232,29469,7
2016-09-12,29904,30799,31287,31013,31262,30760,28810,26444,24256,23101,22495,22022,21860,22291,23534,25733,26858,27640,28089,28396,28668,28926,30157,31072,9
2016-09-14,27900,27928,28185,29634,29444,27849,25545,23632,22595,22064,21506,21320,21741,23104,25136,26048,26799,27280,27354,27121,27272,28070,28519,29094,2
2016-09-15,29579,29682,29708,30762,30451,28722,26410,24367,22962,22009,21452,21261,21639,22923,25030,26122,26733,27246,27510,27761,28105,28956,29639,30391,2
2016-09-23,29446,29441,29391,30506,29923,28184,25883,23890,22851,22206,21717,21406,21694,22618,24677,25623,26508,27133,27446,27457,27458,27753,28375,29210,2
2016-09-24,29792,29717,29286,30247,29528,28140,26287,24476,23074,22155,21489,21169,21221,21616,22234,22636,23767,24736,25168,25667,26451,27582,28946,30207,3
2016-10-02,29488,29644,29465,29959,29038,27557,25948,24268,22840,21697,21040,20828,20846,21003,21502,21595,22239,22889,23588,23923,24268,24302,24694,25387,1
2016-10-04,28250,28468,29082,30122,29245,27503,25131,23175,22327,21553,20993,20899,21342,22745,25204,25941,26385,26701,27105,27082,26639,27029,27395,27647,4
2016-10-05,28124,28316,28990,30016,29235,27786,25528,23552,22204,21364,20843,20671,21043,22457,24654,25890,26303,26713,26990,27053,27039,27464,27809,28192,4
2016-10-06,28644,28507,28936,30047,29135,27543,25309,23261,21904,21016,20485,20263,20673,22043,24451,25560,25892,26160,26751,27055,27159,27651,28289,29004,4
2016-10-07,29655,29848,30232,31021,29980,28326,26137,24007,22591,21650,21081,20909,21282,22586,24843,25881,26383,26895,27634,28263,28705,29585,30531,31183,2
2016-10-09,30523,30909,30776,30748,29508,27917,25959,24084,22551,21469,20732,20310,20199,20427,21126,21440,22123,22838,23592,24357,25675,26769,28124,29342,3
2016-10-12,28890,28902,29630,30248,29296,27568,25231,23313,21946,21040,20514,20323,20670,22014,24572,26115,26538,26901,26955,26627,26365,26552,26917,27444,4
2016-10-13,28052,27975,29058,29784,28754,27189,24954,22987,21814,21116,20507,20371,20625,21893,24325,25552,25921,26158,26447,26718,26965,27432,27773,28194,4
2016-10-14,28520,28590,29520,30022,29115,27504,25259,23331,22022,21170,20577,20352,20852,22031,24469,25976,26559,26990,27410,27582,27562,27885,28145,28276,4
2016-10-18,27725,28104,29349,29897,28988,27282,25098,23328,22184,21393,20878,20666,21050,22428,24963,25982,26065,26042,26112,26128,26135,26527,26923,27322,4
2016-10-19,27791,28204,29401,29932,29084,27457,25197,23153,21715,21113,20625,20516,21004,22435,24670,25882,26008,26190,26720,27206,27500,27656,28249,28861,4
2016-11-04,28416,29624,29443,29956,29327,27888,25533,24574,22629,21840,21339,20853,21517,22788,24295,25962,26554,26190,26259,26232,26371,26972,27468,27658,4
2016-11-08,28441,28625,30198,30067,29218,27891,26114,24128,22474,21642,20975,20431,20410,21025,22602,24759,25618,26268,26799,27229,27563,28098,29036,29811,2
2016-11-12,28962,29242,30255,29475,28416,27248,25789,24124,22729,21477,20585,20010,19727,19842,20436,21098,21553,22374,22951,23370,23662,24056,24441,24663,1
2016-11-15,29140,29350,30699,30240,29189,27914,26049,23893,22043,20859,20276,19839,19647,20198,21695,23611,24577,24876,25484,26026,26500,27031,27192,27194,3
2016-11-29,26048,27251,29743,29972,29486,28629,27027,24746,22772,21766,21104,20681,20634,21247,22910,25496,26530,25781,25217,24907,24527,23879,24001,24396,0
2016-11-30,25151,26783,29502,29739,29370,28565,27014,24897,23082,22144,21418,20954,20925,21613,23066,25643,26773,26556,25846,25323,25292,25255,25393,25461,0
2016-12-01,25580,27034,29564,29718,29359,28553,27014,24938,23227,22102,21306,20866,20754,21251,22783,25485,26543,26320,25792,25648,25429,25204,25277,25481,0
