date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-08-17,41991,42828,43356,42844,41432,40683,38069,34372,30947,28273,26614,25504,24865,25073,26365,27967,29745,31949,34053,36081,37775,39435,41298,42551,7
2015-08-18,43546,44164,43679,42588,40957,39821,36958,33206,29772,27711,26252,25129,24465,24744,26014,27674,28936,30308,31335,32764,34320,35572,37236,38653,2
2015-08-27,42670,43072,42772,41492,40974,40445,37565,33748,30242,27975,26305,25422,24924,25006,25979,27821,29250,31183,33218,35480,37703,39638,41799,43474,7
2015-08-28,44766,45460,45037,43385,42566,41739,38812,34844,31370,28978,27235,25983,25323,25452,26757,28379,29910,32072,34341,36901,39315,41486,43723,45403,3
2015-08-29,46746,46780,45842,43843,42535,41455,38733,35393,32258,29818,27899,26483,25460,25089,25282,25796,26858,28637,30551,32483,34281,35956,37302,38535,8
2015-09-08,37215,38229,38687,37909,37219,36381,33826,30466,27601,26052,25354,24413,24040,24420,25191,26991,28719,30935,32917,35194,37125,39298,41752,43766,5
2015-09-09,45417,45779,45462,44203,43490,42583,39385,35216,31618,29202,27722,26522,25900,26018,26999,29319,30655,32997,35492,38072,40382,42478,44685,45677,3
2015-09-10,46067,45428,45049,44278,44374,43876,40789,36364,32707,30072,28439,27242,26656,26865,27747,29692,31622,33142,35327,37737,39851,41805,44019,45495,3
2015-09-11,46651,47251,46626,45239,44799,43462,40296,36015,32092,29618,27691,26411,25735,25936,27071,29109,30726,32717,34921,37192,39280,40997,42978,44301,3
2015-09-12,45172,45498,44499,42409,41616,40247,37587,34234,31193,28858,27339,26262,25499,25244,25699,26345,26809,27942,29290,30884,32248,33396,34512,35420,12
2016-06-21,43856,44254,44450,43916,42353,41530,39528,35629,31779,29048,27156,25838,25141,25172,25973,27407,29390,30945,32436,33886,35394,36664,38194,39347,2
2016-06-28,42785,43251,43219,42524,41604,41064,39228,35562,31947,29270,27357,26099,25468,25595,26498,27885,29639,31276,33054,35019,36751,38114,39683,41169,7
2016-06-29,42376,43022,42920,42322,41199,40151,38278,34654,31050,28358,26509,25375,24775,24856,25792,27039,28791,30331,31912,33621,35228,36795,38567,39982,2
2016-07-23,42268,42789,43189,42617,41211,40369,38405,35252,31999,29440,27535,26138,25282,25372,25201,25145,26340,28338,30082,32313,34314,36124,37785,39031,8
2016-07-26,43058,43818,43987,43352,41721,41108,38984,35245,31800,29392,27819,26828,26185,26302,27273,28461,30394,32335,34138,36137,38311,39985,42160,43890,7
2016-07-27,44858,45575,45671,44867,43298,42246,40033,36315,32836,30242,28602,27535,26712,26747,27476,28838,30984,32982,34890,36994,39035,40734,42900,44461,3
