date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-04,83036,80300,78827,77143,73104,68519,64265,61292,59282,58046,57636,57350,57551,60515,65163,69930,73838,76903,78837,80112,81067,81992,82468,82044,6
2015-09-27,77041,77844,76017,72862,68682,64613,61296,59214,57740,56857,56725,57504,59080,60583,63798,66792,69165,71473,73495,74848,75927,76860,78101,78670,5
2015-09-30,82250,83228,80842,76296,70463,65732,62431,60477,59197,59057,60539,65119,71088,72581,73815,75199,76785,78240,79383,80661,81106,81221,81134,80090,8
2015-10-01,79669,81109,78697,74477,68813,64151,61295,59340,58110,57869,59398,63950,69760,71192,71995,73153,74013,74676,75771,76716,76968,77047,76917,75886,2
2015-10-02,75853,77907,75868,71719,66859,62590,59851,58074,57047,57064,58604,63161,69015,70700,71520,72214,72765,72979,72921,73244,72912,72506,72256,71443,2
2015-10-06,78638,80050,77609,73457,68080,63536,60914,59128,58161,58026,59629,64284,70561,72612,73767,75143,76654,78304,79696,80941,81520,81722,81595,80860,8
2015-10-07,81141,82349,79601,75019,69446,64741,61823,59692,58532,58390,60031,64515,70660,72894,73920,75542,77387,79458,81061,82389,82930,83213,83135,82268,8
2015-10-08,82345,83070,80181,75649,70289,65484,62407,60251,59202,59100,60689,64943,71174,73167,74391,76343,78502,80562,82161,83604,82795,83962,83845,83184,8
2015-10-09,83381,83799,81069,76669,71079,66370,62954,60994,59579,59287,60834,65024,71096,73266,74283,75806,77049,77931,78591,79180,78861,78294,77488,76336,8
2015-10-12,73658,75055,72453,68772,64561,60767,58183,56532,55771,55827,57680,62340,68533,70835,72464,74577,76563,78056,79626,80794,81109,81494,81397,81066,1
2015-10-13,81427,81565,78590,74004,68494,63876,60736,58970,57886,57818,59524,64158,70529,72527,73342,74602,75827,76687,77584,78727,79289,79512,79340,78847,8
2015-10-14,79297,79829,76776,72333,67044,62599,59691,58100,57022,57218,59022,63699,70030,71842,72169,72800,73765,74413,75366,76718,77603,78122,78371,77911,1
2015-10-15,78745,79334,76412,71945,66760,62310,59725,58009,57158,57336,59107,63723,70133,71890,72460,73417,74585,75645,76837,78522,79519,79426,79554,78823,1
2015-10-16,79460,79887,77022,72711,67825,63391,60620,58869,57876,57901,59662,64079,70303,72257,73002,73991,74708,75108,75410,75961,76164,75922,75468,74601,2
2015-10-21,78231,78630,76058,72236,67352,63054,60417,58674,57906,57946,59805,64425,71097,73213,73494,74460,75459,76610,77862,79005,79183,79275,79143,78748,1
2015-10-22,80264,80433,77713,73398,68379,64011,60724,59048,58005,57651,59075,63187,68297,71194,71454,72292,73237,74174,75090,76272,76614,76503,76273,75492,2
2015-11-06,78068,78204,76531,74148,70457,66596,62874,60279,58578,57700,57390,58274,62231,67687,70039,71146,72278,73004,73365,73322,73521,72770,72202,72579,2
2015-11-23,75830,76939,76894,75341,73069,70002,68082,66876,66128,65804,66114,67644,72598,78595,80844,80562,79330,77741,76146,74827,73664,72635,72170,74315,4
2015-11-24,78568,79740,78920,77468,74744,71220,67991,66093,65381,64872,64858,66470,70930,76589,78587,78032,76912,75494,74000,72641,71979,71238,71012,72905,4
2015-12-01,80575,80421,79268,77190,73509,68938,64606,63034,61622,60850,61003,62062,66437,72663,75101,75098,75353,75521,75423,74756,74410,73750,73991,76485,2
2015-12-02,80225,80548,79702,77939,74642,70791,66908,64878,63657,63093,63359,65013,69376,75599,77687,77333,77152,76794,76395,75727,75415,75070,75497,78122,4
2015-12-03,81783,82202,81396,79908,76819,72741,69055,66933,65808,65397,65892,67420,72208,78845,81062,80168,78877,77724,76340,75178,74359,73727,73796,76586,3
2015-12-04,81010,82153,81862,80843,78047,74061,70773,68632,67388,66953,67427,69195,73894,80312,82411,81192,79572,77777,75971,74251,73166,71903,71449,73927,3
2015-12-05,78114,78426,77873,76825,74911,71642,68610,66357,64968,64375,64413,65557,67622,70397,72478,73945,73720,72212,70229,68668,67167,66173,65948,69124,7
2015-12-07,74151,74742,74421,73019,70272,66762,63652,61829,60871,60678,61387,63400,68527,75550,78208,77936,77394,76624,75658,74948,74560,73762,73918,76575,9
2015-12-08,80285,80896,79959,78115,75179,70626,66990,64757,63976,63559,63635,65241,70004,76730,79033,78025,76842,75744,74486,73550,73178,72618,72442,74983,4
2015-12-09,78622,78974,78222,76582,73425,68728,65132,62756,61380,60784,60944,62432,67132,73787,75647,74930,74460,73751,72981,72487,72017,71453,71393,73973,2
2015-12-10,77859,78265,77250,75672,72576,68095,64335,62638,61534,60854,60626,61610,66231,72680,74878,74395,74112,73708,73282,72955,72824,72179,72206,74375,2
2015-12-11,78032,78203,77255,75590,72346,67962,64219,62012,60874,60023,59862,60942,65330,71183,73593,73619,73840,73732,73599,73391,73256,72614,72387,74516,2
2015-12-15,79723,80132,79130,77340,74191,69756,65744,63061,61667,61053,61494,63546,67836,74560,77025,76331,76011,75570,74980,74772,74464,74052,74265,76725,4
2015-12-16,79847,80352,79492,77573,74385,70203,66190,63789,62285,61597,61656,62854,66919,73125,75637,75307,75241,75255,75010,74570,74618,74486,74322,76682,4
2015-12-17,80402,80999,80245,78906,75767,71609,67943,65543,64242,63805,64086,65644,70073,76761,79914,79814,79430,78882,78119,77384,77110,76749,77059,79738,11
2015-12-18,83276,84079,83520,82591,79792,75881,72108,69428,68086,67504,67893,69843,74242,80638,83711,83276,82324,81265,79727,78201,77451,76614,76555,79252,0
2015-12-19,83496,83782,83093,82110,80227,77112,73718,71230,69639,68978,69073,70189,71923,74820,77480,78801,78400,76838,74695,72537,70762,69685,69798,72653,3
2015-12-20,77418,78214,78001,77308,75639,72678,69938,67466,66328,65529,65314,65980,66722,68627,70513,71961,72081,70686,69371,68557,67507,67022,67677,71161,7
2015-12-22,79719,79690,78528,76704,73780,69280,65796,63540,61844,60973,60787,61490,65206,70624,74385,75296,75736,75796,75062,74463,74113,73299,73240,75303,2
2015-12-23,78734,78962,78091,76324,73463,69186,65537,63111,61243,60026,59725,60092,62962,67593,70881,72217,73411,74024,74200,73730,73518,72899,72779,74334,2
2015-12-28,75571,76193,75511,74006,71812,68716,65794,63493,62031,61517,61375,62891,65787,70164,73778,75281,76945,77754,78017,77658,77326,76785,76526,78375,2
2015-12-29,81092,80976,79775,77837,74795,70895,67910,65535,63946,63288,63435,64463,67392,71869,74840,76072,77103,77529,77338,76794,76156,75579,75776,77635,4
2015-12-30,81216,81365,80212,78441,75356,71718,68022,65520,63758,63013,63045,64082,67151,71458,74354,75293,76350,76678,76470,75964,75483,75131,75014,77049,4
2015-12-31,80410,80720,79377,77814,75037,71656,68228,65920,64675,63627,63524,64030,66779,70563,73216,74586,75635,75860,75177,74237,73661,73001,72934,74964,4
2016-01-01,78481,77902,75821,73863,71919,69589,67929,66212,64903,64091,63985,64531,65566,66790,67749,68777,70299,71392,71584,70926,69796,69144,69192,71479,7
2016-01-04,76851,78325,78143,76752,74390,71953,69536,68176,67423,67539,68413,70248,74987,81663,84531,83934,83269,82178,80945,79557,78617,77708,77608,79760,11
2016-01-07,81768,82622,81633,79895,76723,72194,68749,67348,66387,65188,65276,66670,71120,77337,79886,79232,78749,78337,77473,76520,75532,74774,74881,76926,11
2016-01-08,80288,80782,79705,77702,74339,69905,66676,64752,63184,62416,62413,63573,67847,73643,76446,76274,76364,76147,75523,74878,74143,73502,73193,74482,4
2016-01-10,77402,78288,77689,76473,74938,72421,70287,68527,67558,67800,68316,69457,71235,73472,76142,78452,79740,79742,79504,78842,77841,76888,76921,79355,11
2016-01-15,79387,80689,79811,78188,74952,71406,68072,66047,64958,64364,64481,65779,69197,75061,77917,77679,77587,77372,76639,76185,75961,75567,75283,76176,4
2016-01-16,78529,79112,78306,77065,74794,72144,69662,67823,66761,66411,66480,67489,69044,71679,74513,76516,77392,77223,76248,74859,73639,73036,73414,75358,4
2016-01-17,79243,80336,79641,78514,76808,74264,72030,70133,69221,68875,69071,69897,71654,74538,77097,79125,79774,79344,78521,77879,76963,76186,76449,78941,11
2016-01-24,77911,80410,80183,79494,77838,75385,73364,72076,71461,71191,71159,71591,72869,74744,76677,77656,77131,75414,73488,71974,70671,69701,69671,71843,3
2016-01-25,75942,78803,78323,76904,74346,70940,68488,67255,66561,66208,66439,67956,72885,79178,81637,80545,79678,78651,77879,77076,76421,75568,75318,76420,11
2016-01-26,79402,80678,79644,77687,74418,70155,66609,64523,63772,63431,63964,65799,70679,77093,80224,80053,80399,80493,80141,79671,79306,78806,78802,80201,11
2016-01-29,78069,80666,80610,79409,76761,73027,70350,68578,67795,67541,67948,69915,74893,81661,83884,82339,80107,78069,76046,74353,73175,71966,71202,71825,3
2016-02-02,75557,78174,77657,76084,73169,69089,66130,64002,62579,61923,62193,63552,67928,73805,76320,76379,76725,77097,76783,76524,76011,75133,74581,75120,4
2016-02-03,77605,79096,77732,75655,72360,68225,64739,62992,61739,61231,61472,62784,67569,74228,76917,76842,76761,76579,76059,75740,75510,75222,75157,76403,2
2016-02-06,76836,79529,79235,78353,76607,73699,71006,69257,68321,67808,67750,68541,70587,73396,75190,76186,75683,73959,71643,69365,67653,66285,66066,66868,7
